TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
72571,22-07-2024,4824.73,709,refund,San Antonio,0
72572,23-12-2023,1790.28,719,refund,San Jose,0
72573,19-04-2024,1792.08,380,purchase,San Antonio,0
72574,07-02-2024,1350.26,628,refund,Los Angeles,0
72575,10-07-2024,3527.19,64,refund,Philadelphia,0
72576,04-09-2024,2184.98,383,purchase,Chicago,0
72577,28-08-2024,1241.18,726,purchase,Phoenix,0
72578,28-07-2024,4813.64,782,purchase,Los Angeles,0
72579,23-12-2023,453.71,407,purchase,New York,0
72580,16-04-2024,4669.15,899,purchase,Philadelphia,0
72581,05-08-2024,1539.02,807,refund,Dallas,0
72582,03-09-2024,1859.95,42,purchase,Philadelphia,0
72583,26-12-2023,683.02,39,refund,New York,0
72584,07-08-2024,3394.24,722,refund,Philadelphia,0
72585,05-04-2024,2796.38,408,refund,New York,0
72586,02-07-2024,3025.36,85,refund,Los Angeles,0
72587,09-04-2024,3706.65,326,purchase,Houston,0
72588,10-02-2024,248.43,86,purchase,Dallas,0
72589,23-07-2024,4648.08,331,refund,New York,0
72590,23-07-2024,385.74,702,refund,Dallas,0
72591,22-05-2024,4935.9,521,purchase,Philadelphia,0
72592,01-06-2024,380.78,847,refund,San Antonio,0
72593,30-11-2023,1756.56,571,refund,Houston,0
72594,01-11-2023,1518.41,595,purchase,Philadelphia,1
72595,29-04-2024,1253.58,54,refund,Philadelphia,0
72596,06-12-2023,122.27,285,refund,San Diego,0
72597,22-06-2024,933.81,532,purchase,San Antonio,0
72598,23-05-2024,1100.47,749,refund,San Antonio,0
72599,28-10-2023,3457.86,650,refund,San Diego,0
72600,24-01-2024,4076.7,910,refund,Dallas,0
72601,14-07-2024,750.65,392,refund,San Diego,0
72602,22-03-2024,1072.76,505,purchase,Phoenix,0
72603,11-07-2024,3830.27,502,refund,Dallas,0
72604,13-11-2023,4794.85,534,purchase,Philadelphia,0
72605,16-03-2024,30.05,461,refund,Los Angeles,0
72606,19-07-2024,1219.78,913,refund,Houston,0
72607,03-09-2024,4692.46,422,purchase,Phoenix,0
72608,31-07-2024,2263.54,11,purchase,Philadelphia,0
72609,06-08-2024,1060.84,199,purchase,Chicago,0
72610,04-05-2024,1790.47,475,refund,San Jose,0
72611,30-11-2023,1839.46,873,purchase,Dallas,0
72612,13-11-2023,2579.35,263,refund,New York,0
72613,07-10-2024,2185.09,395,purchase,Chicago,0
72614,29-11-2023,374.5,468,refund,San Antonio,0
72615,23-07-2024,193.82,157,purchase,Los Angeles,0
72616,29-04-2024,2340.73,533,refund,San Jose,0
72617,21-01-2024,1277.59,113,refund,San Diego,0
72618,12-12-2023,3630.26,485,purchase,San Jose,0
72619,06-11-2023,2621.38,391,purchase,San Jose,0
72620,26-10-2023,3594.08,154,refund,San Diego,0
72621,12-04-2024,394.36,220,purchase,San Jose,0
72622,14-12-2023,3136.7,281,purchase,Philadelphia,0
72623,29-12-2023,3000.17,285,refund,San Antonio,0
72624,05-11-2023,3179.84,786,purchase,Phoenix,0
72625,21-06-2024,2056.57,714,refund,Houston,0
72626,19-04-2024,4801.73,93,refund,Philadelphia,0
72627,26-06-2024,2586.46,851,refund,San Jose,0
72628,03-02-2024,3670.8,799,purchase,Los Angeles,0
72629,25-08-2024,4743.81,567,purchase,San Jose,0
72630,30-04-2024,4278.32,73,purchase,San Antonio,0
72631,05-07-2024,2058.77,214,purchase,Phoenix,1
72632,20-12-2023,618.49,889,refund,San Antonio,0
72633,26-11-2023,124.12,817,refund,Phoenix,0
72634,20-11-2023,3934.45,995,purchase,Houston,0
72635,30-10-2023,1910.92,273,purchase,Phoenix,0
72636,05-05-2024,2652.24,351,refund,San Diego,0
72637,03-11-2023,1467.34,611,refund,Houston,0
72638,25-04-2024,2041.57,207,refund,Chicago,0
72639,29-04-2024,2467.29,788,purchase,Phoenix,0
72640,18-07-2024,4074.14,943,purchase,Dallas,0
72641,17-05-2024,3062.63,535,purchase,Los Angeles,0
72642,10-03-2024,16.2,516,purchase,San Antonio,0
72643,06-07-2024,3550.8,490,purchase,Phoenix,0
72644,28-03-2024,1043.52,111,purchase,Phoenix,0
72645,24-01-2024,324.46,546,refund,San Diego,0
72646,24-05-2024,1307.24,675,purchase,San Jose,1
72647,03-04-2024,4989.64,208,refund,San Jose,0
72648,15-07-2024,3734.14,926,refund,Phoenix,0
72649,23-01-2024,3609.42,430,purchase,San Diego,0
72650,28-12-2023,602.37,140,refund,Los Angeles,0
72651,19-11-2023,1929.34,379,purchase,Los Angeles,0
72652,27-08-2024,3728.06,613,refund,Houston,0
72653,12-08-2024,4590.84,517,purchase,San Jose,0
72654,08-02-2024,2772.21,443,purchase,Dallas,0
72655,27-10-2023,3155.65,955,purchase,Phoenix,0
72656,21-12-2023,1319.23,592,purchase,New York,0
72657,21-05-2024,3775.84,98,purchase,Chicago,0
72658,25-06-2024,4200.48,586,purchase,New York,0
72659,07-10-2024,3978.02,710,purchase,Chicago,0
72660,11-09-2024,4556.44,485,purchase,Houston,0
72661,18-01-2024,4416.68,704,purchase,Los Angeles,0
72662,03-12-2023,3923.48,958,refund,Philadelphia,0
72663,09-02-2024,3086.26,701,refund,San Antonio,0
72664,19-08-2024,4569.79,710,refund,Los Angeles,0
72665,09-06-2024,1356.02,440,refund,San Jose,0
72666,06-11-2023,4488.81,581,purchase,San Diego,0
72667,25-10-2023,4918.95,596,refund,Phoenix,0
72668,18-04-2024,4211.76,805,purchase,San Jose,0
72669,19-08-2024,2417.68,397,purchase,San Jose,0
72670,16-07-2024,2195.09,791,refund,Chicago,0
72671,12-08-2024,84.68,271,purchase,New York,0
72672,12-08-2024,957.3,392,purchase,Phoenix,0
72673,26-03-2024,4605.77,140,purchase,San Jose,0
72674,30-08-2024,2156.51,290,refund,Philadelphia,0
72675,09-06-2024,2287.55,279,purchase,Houston,0
72676,13-06-2024,1368.78,816,refund,San Diego,0
72677,23-10-2023,711.8,658,purchase,Chicago,0
72678,06-03-2024,26.77,134,purchase,Dallas,0
72679,22-06-2024,4679.27,895,purchase,Philadelphia,0
72680,04-11-2023,3506.71,912,purchase,Los Angeles,0
72681,12-02-2024,3388.19,775,purchase,Los Angeles,0
72682,27-06-2024,4575.27,722,purchase,Phoenix,0
72683,20-10-2024,1784.94,338,refund,San Jose,0
72684,30-09-2024,3323.57,770,purchase,Philadelphia,0
72685,04-05-2024,2840.9,752,purchase,San Antonio,0
72686,22-10-2023,4840.15,624,purchase,Houston,0
72687,03-05-2024,3422.41,318,refund,Phoenix,0
72688,07-10-2024,1761.6,289,refund,San Diego,0
72689,30-07-2024,3387.9,430,purchase,Phoenix,0
72690,07-01-2024,4199.7,924,purchase,San Jose,0
72691,06-11-2023,4559.25,115,refund,San Diego,0
72692,02-10-2024,4403.02,671,purchase,San Jose,0
72693,15-03-2024,608.59,534,refund,San Diego,0
72694,15-10-2024,4755.44,291,purchase,San Jose,0
72695,30-08-2024,1423.71,879,refund,Chicago,0
72696,13-04-2024,334.93,262,refund,Los Angeles,0
72697,28-10-2023,4949.5,699,refund,Philadelphia,0
72698,25-08-2024,3138.74,311,refund,San Jose,0
72699,21-02-2024,1546.82,396,refund,New York,0
72700,03-12-2023,638.54,291,refund,Houston,0
72701,28-08-2024,1922.3,973,purchase,Phoenix,0
72702,23-11-2023,2514.55,702,refund,Houston,0
72703,02-05-2024,3788.32,358,refund,Philadelphia,0
72704,01-08-2024,1003.46,709,purchase,Chicago,0
72705,10-05-2024,538.69,147,purchase,Dallas,0
72706,15-11-2023,4035.37,956,refund,Dallas,0
72707,19-06-2024,2993.26,888,purchase,San Diego,0
72708,26-10-2023,260.46,123,refund,Houston,0
72709,20-04-2024,1765.36,198,purchase,New York,0
72710,28-02-2024,2798.92,654,purchase,Los Angeles,0
72711,11-03-2024,595.51,4,refund,Los Angeles,0
72712,24-02-2024,2445.77,438,purchase,Los Angeles,0
72713,15-03-2024,2390.68,227,purchase,Dallas,0
72714,08-09-2024,4775.2,226,refund,Chicago,0
72715,05-06-2024,3046.11,195,purchase,Phoenix,0
72716,31-12-2023,2098.95,741,refund,San Antonio,0
72717,29-12-2023,3799.99,950,refund,San Antonio,0
72718,30-01-2024,3137.84,971,refund,Philadelphia,0
72719,26-10-2023,3190.95,202,purchase,Los Angeles,0
72720,20-03-2024,688.1,696,refund,San Diego,0
72721,19-02-2024,2790.92,924,purchase,Los Angeles,0
72722,29-07-2024,48.38,491,refund,San Jose,0
72723,26-02-2024,4903.99,333,refund,San Jose,0
72724,05-12-2023,657.49,674,refund,Phoenix,0
72725,19-03-2024,2053.07,332,refund,San Diego,0
72726,30-09-2024,2765.44,420,purchase,Dallas,0
72727,29-01-2024,698.11,799,purchase,New York,0
72728,31-05-2024,3818.73,462,refund,New York,0
72729,18-04-2024,4627.66,676,purchase,Los Angeles,0
72730,10-10-2024,686,567,purchase,Philadelphia,0
72731,10-03-2024,533.01,387,refund,Dallas,0
72732,21-01-2024,694.06,732,refund,Los Angeles,0
72733,03-02-2024,1254.6,517,refund,Los Angeles,0
72734,26-06-2024,4266.88,671,purchase,Houston,0
72735,27-04-2024,2774.05,864,refund,San Jose,0
72736,08-05-2024,628.75,413,refund,Chicago,0
72737,09-02-2024,4294.92,44,purchase,Philadelphia,0
72738,19-11-2023,1141.26,812,purchase,San Jose,0
72739,07-01-2024,3029.5,312,purchase,Los Angeles,0
72740,21-05-2024,650.84,900,refund,San Jose,0
72741,06-07-2024,172.29,54,refund,Philadelphia,0
72742,12-09-2024,2390.52,657,refund,San Diego,0
72743,03-09-2024,4234.45,408,refund,San Antonio,0
72744,18-02-2024,1277.71,219,refund,Dallas,0
72745,14-01-2024,1204.76,907,refund,San Antonio,0
72746,01-04-2024,1536.55,699,refund,New York,0
72747,06-09-2024,1580.67,629,purchase,Houston,0
72748,15-08-2024,1478.68,177,purchase,Phoenix,0
72749,12-06-2024,822.41,993,refund,Phoenix,0
72750,03-08-2024,598.89,187,purchase,Houston,0
72751,04-11-2023,4453.91,849,purchase,San Diego,0
72752,09-12-2023,613.11,449,purchase,Phoenix,0
72753,09-02-2024,2712.73,135,refund,Dallas,0
72754,12-11-2023,698.79,828,refund,San Jose,0
72755,20-07-2024,1558.03,220,purchase,Dallas,0
72756,19-02-2024,1666.69,707,refund,New York,0
72757,20-07-2024,526.37,123,purchase,Dallas,0
72758,08-02-2024,1718.74,438,purchase,Dallas,0
72759,24-08-2024,2782.59,85,refund,San Jose,0
72760,01-02-2024,4258.33,315,refund,Philadelphia,0
72761,25-11-2023,799.99,364,refund,Houston,0
72762,06-06-2024,1011.66,666,refund,Chicago,0
72763,10-07-2024,4341.56,333,purchase,Los Angeles,0
72764,24-03-2024,49.95,242,refund,San Diego,0
72765,17-12-2023,3802.45,229,purchase,San Antonio,0
72766,10-06-2024,594.19,652,purchase,Chicago,0
72767,30-01-2024,2729.29,799,refund,Los Angeles,0
72768,20-04-2024,366.04,875,refund,Los Angeles,0
72769,28-07-2024,2750.62,705,purchase,San Jose,0
72770,02-06-2024,2027.63,238,purchase,San Diego,0
72771,05-01-2024,1841.73,159,refund,Phoenix,0
72772,18-09-2024,136.14,358,refund,Los Angeles,0
72773,10-02-2024,344.8,227,refund,Los Angeles,0
72774,06-01-2024,3235.88,849,refund,San Antonio,0
72775,03-03-2024,1557.07,119,refund,Philadelphia,0
72776,11-01-2024,338.61,459,refund,San Jose,0
72777,14-08-2024,1524.65,177,refund,Houston,0
72778,29-12-2023,2495.11,768,refund,Los Angeles,0
72779,06-06-2024,1826.37,499,purchase,San Jose,0
72780,16-04-2024,2506.05,688,refund,San Antonio,0
72781,09-12-2023,3710.13,603,purchase,Dallas,0
72782,24-07-2024,1085.56,657,refund,Dallas,0
72783,15-09-2024,4506.51,993,purchase,Chicago,0
72784,23-01-2024,3713.36,677,purchase,San Jose,0
72785,01-07-2024,1135,167,purchase,Philadelphia,0
72786,22-12-2023,1892.51,115,purchase,San Diego,0
72787,31-08-2024,4759.41,905,purchase,Phoenix,0
72788,27-04-2024,4321.45,594,purchase,Phoenix,0
72789,25-02-2024,3840.53,40,refund,Houston,0
72790,08-01-2024,4395.36,860,refund,Los Angeles,0
72791,28-07-2024,3198.85,304,refund,New York,0
72792,01-03-2024,874.49,376,purchase,New York,0
72793,10-09-2024,524.95,138,refund,Los Angeles,1
72794,23-09-2024,1842.41,180,purchase,New York,0
72795,03-06-2024,651.6,945,purchase,New York,0
72796,31-05-2024,2038.32,229,purchase,New York,0
72797,04-08-2024,439.16,322,purchase,Phoenix,0
72798,14-02-2024,2715.44,453,purchase,Philadelphia,0
72799,25-08-2024,4089.75,37,purchase,San Antonio,0
72800,07-04-2024,2284.76,441,purchase,San Antonio,0
72801,24-11-2023,1178.17,456,refund,Phoenix,0
72802,24-07-2024,1659.3,56,refund,Philadelphia,0
72803,16-05-2024,2457.66,711,refund,Houston,0
72804,01-03-2024,3378.19,181,refund,Houston,0
72805,01-03-2024,2504.41,770,purchase,Philadelphia,0
72806,20-01-2024,1452.19,679,purchase,Phoenix,0
72807,27-09-2024,1913.03,920,purchase,Philadelphia,0
72808,11-05-2024,841.91,24,refund,Los Angeles,0
72809,29-10-2023,2277.27,915,refund,New York,0
72810,03-02-2024,4532.54,612,purchase,Chicago,0
72811,13-05-2024,3937.03,109,purchase,Houston,0
72812,24-12-2023,1368.4,185,refund,Los Angeles,0
72813,06-12-2023,4358.8,756,purchase,San Antonio,0
72814,22-03-2024,490.74,909,purchase,Phoenix,0
72815,22-12-2023,2449.79,914,purchase,New York,0
72816,11-02-2024,2264.03,988,purchase,San Diego,0
72817,18-12-2023,4863.53,150,refund,Houston,0
72818,09-12-2023,2434.22,168,purchase,San Antonio,0
72819,02-11-2023,813.14,169,refund,Philadelphia,0
72820,26-09-2024,1872.44,693,refund,New York,0
72821,23-12-2023,1389.82,684,purchase,Chicago,0
72822,29-07-2024,3305.94,249,refund,Chicago,0
72823,14-05-2024,1026.14,87,refund,San Diego,0
72824,03-10-2024,3016.24,462,refund,Chicago,0
72825,13-01-2024,4988.3,698,refund,Chicago,0
72826,28-12-2023,4434.04,362,refund,San Jose,0
72827,09-03-2024,2029.01,643,purchase,Philadelphia,0
72828,13-11-2023,3279.1,380,purchase,Dallas,0
72829,09-02-2024,2656.1,737,refund,San Diego,0
72830,26-03-2024,4864.37,914,purchase,Houston,0
72831,20-09-2024,3199.15,584,purchase,Houston,0
72832,18-02-2024,4151.24,384,refund,San Jose,0
72833,04-02-2024,4911.74,20,purchase,San Jose,0
72834,08-09-2024,3102.75,722,purchase,New York,0
72835,07-02-2024,500.33,651,purchase,San Jose,0
72836,06-01-2024,3499.09,572,refund,San Diego,0
72837,10-07-2024,1457.05,491,purchase,Phoenix,0
72838,18-11-2023,1363,368,purchase,Philadelphia,0
72839,14-07-2024,3945.92,403,purchase,New York,0
72840,06-09-2024,2596.9,970,purchase,New York,0
72841,11-09-2024,2358.24,869,refund,San Jose,0
72842,19-02-2024,600.87,269,purchase,Dallas,0
72843,20-09-2024,1727.4,225,purchase,Philadelphia,0
72844,23-10-2023,1985.79,922,purchase,Dallas,0
72845,28-09-2024,3733.41,368,refund,San Jose,0
72846,06-05-2024,3694.96,159,refund,Chicago,0
72847,12-08-2024,1564.41,804,refund,San Antonio,0
72848,17-03-2024,1945.12,435,refund,New York,0
72849,25-09-2024,3017.61,830,purchase,Phoenix,0
72850,04-05-2024,1776.14,649,refund,San Jose,0
72851,28-12-2023,103.02,711,purchase,Philadelphia,0
72852,10-05-2024,2752.74,878,purchase,Los Angeles,0
72853,13-06-2024,4201.78,411,refund,Houston,0
72854,29-06-2024,4334.44,692,purchase,Los Angeles,0
72855,22-11-2023,1654.51,990,refund,Phoenix,0
72856,31-05-2024,2781.88,207,purchase,Los Angeles,0
72857,01-06-2024,3817.74,439,purchase,Philadelphia,0
72858,25-01-2024,1302.97,646,purchase,Philadelphia,0
72859,29-10-2023,1004.08,927,purchase,Philadelphia,0
72860,21-06-2024,761.52,399,refund,Phoenix,0
72861,17-01-2024,2843.42,319,refund,San Diego,0
72862,10-05-2024,1792.96,288,purchase,Houston,0
72863,06-10-2024,2060.7,955,refund,Houston,0
72864,16-04-2024,1611.79,422,refund,Houston,0
72865,28-11-2023,2600.72,526,purchase,Houston,0
72866,11-04-2024,4300.78,550,purchase,New York,0
72867,08-06-2024,3086.46,139,refund,New York,0
72868,15-04-2024,3435.22,914,purchase,Los Angeles,0
72869,15-09-2024,1310.46,713,purchase,New York,0
72870,20-04-2024,1238.96,688,purchase,Philadelphia,0
72871,12-06-2024,1638.67,423,purchase,Dallas,0
72872,21-05-2024,607.07,790,purchase,Philadelphia,0
72873,03-11-2023,2096.38,102,refund,San Diego,0
72874,02-08-2024,933.44,539,purchase,Philadelphia,0
72875,19-08-2024,4141.89,462,refund,Houston,0
72876,11-01-2024,2268.9,456,refund,Philadelphia,0
72877,20-05-2024,577.34,519,purchase,Los Angeles,0
72878,15-02-2024,1439.9,282,refund,Phoenix,0
72879,28-09-2024,2911.43,18,refund,Chicago,0
72880,26-08-2024,1019.6,478,refund,San Diego,0
72881,12-10-2024,4150.6,865,purchase,San Jose,0
72882,04-06-2024,3470.8,436,purchase,Houston,0
72883,23-05-2024,415.13,675,refund,New York,0
72884,10-07-2024,3994.39,495,purchase,Los Angeles,0
72885,03-04-2024,2892.01,221,purchase,Houston,0
72886,10-06-2024,4725.69,720,refund,Phoenix,0
72887,21-11-2023,4333.79,14,refund,New York,0
72888,13-04-2024,276.72,367,refund,Los Angeles,0
72889,29-01-2024,4383.65,616,purchase,New York,0
72890,03-11-2023,3327.69,480,refund,San Jose,0
72891,18-09-2024,764.02,139,refund,San Antonio,0
72892,24-04-2024,4585.51,87,purchase,San Jose,0
72893,24-03-2024,2617.04,809,purchase,San Diego,0
72894,18-03-2024,1977.05,110,purchase,Philadelphia,0
72895,19-09-2024,2562.34,560,purchase,Philadelphia,0
72896,23-02-2024,4891.92,118,purchase,San Diego,0
72897,10-05-2024,3897.68,351,refund,Houston,0
72898,15-09-2024,1881.01,890,refund,Phoenix,0
72899,17-03-2024,3067.06,795,refund,San Diego,0
72900,29-09-2024,3479.32,509,purchase,Houston,0
72901,30-11-2023,4038.01,483,purchase,Phoenix,0
72902,12-04-2024,1947.93,895,purchase,San Antonio,0
72903,30-04-2024,3968.57,437,purchase,Philadelphia,0
72904,15-02-2024,2582.44,221,refund,San Diego,0
72905,29-07-2024,2029.79,845,purchase,Chicago,0
72906,18-01-2024,339.79,470,refund,Chicago,0
72907,25-12-2023,955.82,895,refund,San Diego,0
72908,27-04-2024,120.56,419,refund,Los Angeles,0
72909,18-08-2024,4352.56,730,purchase,San Diego,0
72910,11-11-2023,4604.28,151,refund,Phoenix,0
72911,15-04-2024,4801.81,126,refund,Dallas,0
72912,24-05-2024,3520.48,623,refund,Chicago,0
72913,11-04-2024,3615.85,264,refund,San Jose,0
72914,14-12-2023,3178.68,818,purchase,San Jose,0
72915,28-10-2023,1693.09,445,purchase,San Jose,0
72916,15-04-2024,774.75,386,purchase,Chicago,0
72917,26-06-2024,4248.82,476,purchase,San Antonio,0
72918,17-05-2024,2619.11,101,refund,San Diego,0
72919,03-09-2024,4968.64,32,purchase,Houston,0
72920,29-11-2023,3169.13,228,purchase,Chicago,0
72921,04-08-2024,809.34,589,refund,San Jose,0
72922,25-10-2023,209.24,376,purchase,Philadelphia,0
72923,28-11-2023,258.18,677,purchase,San Jose,0
72924,29-11-2023,1361,750,refund,Houston,0
72925,29-06-2024,3533.8,343,refund,San Diego,0
72926,28-01-2024,1588.93,452,purchase,Chicago,0
72927,05-07-2024,186.81,784,purchase,Los Angeles,0
72928,09-07-2024,1501.69,555,refund,Dallas,0
72929,22-12-2023,4803.42,442,purchase,New York,0
72930,08-04-2024,4115.78,853,refund,New York,0
72931,28-11-2023,2444.55,816,purchase,Dallas,0
72932,27-01-2024,3668.05,458,purchase,San Diego,0
72933,16-06-2024,3373.8,812,purchase,Phoenix,0
72934,03-09-2024,4894.59,37,purchase,Los Angeles,0
72935,14-04-2024,4189.66,219,refund,Los Angeles,0
72936,19-04-2024,3147.77,858,refund,San Jose,0
72937,28-08-2024,434.26,125,refund,Dallas,0
72938,23-07-2024,3410.14,673,refund,San Jose,1
72939,18-09-2024,1047.27,871,purchase,Philadelphia,0
72940,26-02-2024,896.77,682,refund,New York,0
72941,08-05-2024,3317.35,491,refund,San Diego,0
72942,02-12-2023,978.22,701,refund,Houston,0
72943,06-12-2023,3539.32,843,purchase,San Jose,0
72944,31-10-2023,185.05,117,refund,San Jose,0
72945,23-04-2024,4151.9,274,refund,San Jose,0
72946,22-11-2023,2671.21,29,refund,San Antonio,0
72947,21-06-2024,4924.24,299,purchase,Chicago,0
72948,13-10-2024,2336.13,708,refund,Houston,0
72949,11-05-2024,1443.34,441,refund,Dallas,0
72950,15-02-2024,2149.01,759,purchase,Philadelphia,0
72951,06-07-2024,3701.17,978,refund,San Diego,0
72952,31-05-2024,3403.3,155,purchase,Houston,0
72953,02-03-2024,1200.72,78,purchase,Los Angeles,0
72954,04-06-2024,649.8,765,purchase,Phoenix,0
72955,11-11-2023,1197.22,225,purchase,Philadelphia,0
72956,20-07-2024,3081.21,524,refund,New York,0
72957,05-02-2024,3540,81,purchase,San Jose,0
72958,04-01-2024,2091.35,618,purchase,San Jose,0
72959,25-10-2023,3759.15,545,purchase,Dallas,0
72960,28-04-2024,3307.55,350,purchase,San Jose,0
72961,23-05-2024,249.68,828,purchase,Los Angeles,0
72962,08-02-2024,3361.61,444,refund,San Diego,0
72963,17-05-2024,4518.59,130,refund,Chicago,0
72964,22-08-2024,4274.11,462,refund,Philadelphia,0
72965,20-07-2024,1329.8,910,purchase,Dallas,0
72966,09-07-2024,2454.13,178,refund,Dallas,0
72967,15-11-2023,1922.07,604,refund,Philadelphia,0
72968,11-08-2024,4561.32,856,refund,San Antonio,0
72969,31-05-2024,20.46,518,purchase,New York,0
72970,06-03-2024,1906.11,416,purchase,Philadelphia,0
72971,04-07-2024,4060.75,636,refund,Los Angeles,0
72972,04-09-2024,2334.41,958,purchase,Chicago,0
72973,07-10-2024,3031.42,236,refund,Houston,0
72974,13-09-2024,2127.68,512,purchase,San Diego,0
72975,27-01-2024,247.97,795,purchase,Chicago,0
72976,27-11-2023,2764.42,831,refund,San Antonio,0
72977,09-04-2024,4051.84,824,purchase,Philadelphia,0
72978,27-07-2024,294.03,981,purchase,Dallas,0
72979,20-09-2024,4114.52,715,purchase,Houston,0
72980,15-10-2024,2199.11,550,refund,Houston,0
72981,22-10-2023,3210.04,800,purchase,New York,1
72982,24-08-2024,2482.5,94,refund,Phoenix,0
72983,29-05-2024,342.49,907,refund,Los Angeles,0
72984,18-12-2023,1981.69,53,purchase,Phoenix,0
72985,18-05-2024,4205.79,474,purchase,Dallas,0
72986,22-09-2024,1068.24,653,refund,Phoenix,0
72987,10-05-2024,4098.64,147,refund,New York,0
72988,12-12-2023,1335.78,836,refund,Philadelphia,0
72989,13-01-2024,4561.01,251,purchase,Los Angeles,0
72990,04-07-2024,2163.13,294,refund,Phoenix,0
72991,06-04-2024,561.83,364,refund,San Jose,0
72992,23-11-2023,2081.29,876,refund,San Antonio,0
72993,15-07-2024,3210.93,905,refund,Dallas,0
72994,15-08-2024,3665.62,499,purchase,San Antonio,0
72995,31-05-2024,4327.97,654,purchase,San Diego,0
72996,04-06-2024,2534.95,131,refund,Houston,0
72997,02-03-2024,1760.98,266,refund,New York,0
72998,01-01-2024,1823.67,726,refund,San Antonio,0
72999,02-04-2024,2751.61,586,refund,San Jose,0
73000,26-12-2023,1600.55,898,purchase,Phoenix,0
73001,17-11-2023,2899.33,573,purchase,Philadelphia,0
73002,19-03-2024,1078.19,77,refund,Houston,0
73003,24-09-2024,129.97,865,purchase,Dallas,0
73004,01-09-2024,1757.38,226,refund,San Antonio,0
73005,08-11-2023,556.89,963,refund,Los Angeles,0
73006,11-11-2023,4785.1,794,refund,Dallas,0
73007,14-05-2024,2764.67,162,refund,Houston,0
73008,22-09-2024,4472.05,303,purchase,San Diego,0
73009,19-01-2024,675.16,785,purchase,San Antonio,0
73010,01-02-2024,702.41,426,purchase,New York,0
73011,21-01-2024,179.86,324,refund,San Antonio,0
73012,13-11-2023,3109.29,706,purchase,Dallas,0
73013,21-04-2024,1008.69,461,refund,San Antonio,0
73014,21-09-2024,1308.75,408,purchase,Chicago,0
73015,30-11-2023,824.48,884,refund,Chicago,0
73016,30-05-2024,4363.1,600,purchase,Houston,0
73017,27-10-2023,830.15,978,refund,San Diego,0
73018,13-09-2024,4040.81,104,refund,Philadelphia,0
73019,26-10-2023,2720.93,209,refund,San Jose,0
73020,09-04-2024,2575.64,140,refund,New York,0
73021,03-10-2024,1340.68,521,purchase,Los Angeles,0
73022,23-08-2024,4522.3,421,purchase,Los Angeles,0
73023,26-03-2024,1651.95,873,refund,San Jose,0
73024,22-06-2024,1855.38,183,refund,New York,0
73025,28-06-2024,1366.92,981,refund,New York,0
73026,21-04-2024,2866.71,19,refund,Phoenix,0
73027,21-08-2024,573.42,724,refund,Houston,0
73028,10-09-2024,909.75,667,purchase,Dallas,0
73029,17-04-2024,3104.13,487,refund,Los Angeles,0
73030,15-04-2024,1759.23,817,refund,Phoenix,0
73031,08-04-2024,3480.53,509,purchase,Chicago,0
73032,15-12-2023,4986.37,201,refund,Los Angeles,0
73033,27-05-2024,2476.94,984,refund,Phoenix,0
73034,22-12-2023,1692.29,864,purchase,Houston,0
73035,27-05-2024,4703.17,114,purchase,Chicago,0
73036,20-09-2024,749.57,164,purchase,Los Angeles,0
73037,22-06-2024,2788.17,576,purchase,Chicago,0
73038,28-04-2024,3566.72,192,refund,San Jose,0
73039,30-01-2024,637.43,155,purchase,Chicago,0
73040,02-06-2024,4983.63,959,refund,Houston,0
73041,31-01-2024,2240.33,82,refund,Dallas,0
73042,24-09-2024,3212.6,686,refund,Dallas,0
73043,17-06-2024,705.91,215,refund,Chicago,0
73044,29-02-2024,428.9,341,purchase,Los Angeles,0
73045,15-12-2023,3017.54,809,purchase,San Jose,0
73046,30-03-2024,1360.94,325,refund,San Jose,0
73047,09-01-2024,4070.19,819,refund,Phoenix,0
73048,21-04-2024,1145.51,729,refund,Philadelphia,0
73049,02-01-2024,940.47,35,refund,San Diego,0
73050,08-02-2024,3829.89,253,purchase,San Diego,0
73051,31-08-2024,3973.58,677,refund,Dallas,0
73052,07-03-2024,4973.89,409,purchase,Houston,0
73053,06-02-2024,2369.81,554,refund,New York,0
73054,20-08-2024,389.59,391,refund,Chicago,0
73055,12-12-2023,612.98,129,refund,Houston,0
73056,16-11-2023,200.23,154,purchase,Philadelphia,0
73057,14-06-2024,2103.25,870,refund,Houston,0
73058,15-02-2024,2164.44,510,purchase,Houston,0
73059,30-04-2024,4953.47,547,purchase,Houston,0
73060,12-03-2024,156.71,483,purchase,San Jose,0
73061,07-03-2024,58.76,804,refund,New York,0
73062,22-06-2024,2080.64,581,refund,San Diego,0
73063,23-08-2024,513.32,780,purchase,Chicago,0
73064,14-12-2023,3289.28,500,refund,Phoenix,0
73065,23-09-2024,4570.04,581,refund,Dallas,0
73066,20-03-2024,1039.92,758,purchase,Houston,0
73067,26-02-2024,3661.49,542,refund,New York,0
73068,26-07-2024,25.88,974,purchase,San Diego,0
73069,01-09-2024,4502.92,1,purchase,San Diego,0
73070,02-07-2024,4145.2,568,purchase,Dallas,0
73071,08-05-2024,2329.07,907,purchase,San Diego,0
73072,22-09-2024,2773.39,109,purchase,San Diego,0
73073,14-08-2024,986.03,956,refund,Phoenix,0
73074,06-09-2024,732.15,597,refund,New York,0
73075,25-05-2024,3102.63,435,purchase,Dallas,0
73076,15-05-2024,3215.88,122,purchase,Philadelphia,0
